                                                             9 Jul 2020 11:53:42
Sensor-Camera


      Time (UTCG)          processing_integral (HMS)    processing_integral Rate
1 Jul 2020 15:15:50.000                -51:09:18.080                    0.000000
1 Jul 2020 15:16:00.000                -51:09:18.080                    0.000000
1 Jul 2020 15:16:10.000                -51:09:18.080                    0.000000
1 Jul 2020 15:16:20.000                -51:09:18.080                    0.000000
1 Jul 2020 15:16:30.000                -51:09:18.080                    0.000000
1 Jul 2020 15:16:40.000                -51:09:18.080                    0.000000
1 Jul 2020 15:16:50.000                -51:09:18.080                    0.000000
1 Jul 2020 15:17:00.000                -51:09:18.080                    0.000000
1 Jul 2020 15:17:10.000                -51:09:18.080                    0.000000
1 Jul 2020 15:17:20.000                -51:09:18.080                    0.000000
1 Jul 2020 15:17:30.000                -51:09:18.080                    0.000000
1 Jul 2020 15:17:40.000                -51:09:18.080                    0.000000
1 Jul 2020 15:17:50.000                -51:09:18.080                    0.000000
1 Jul 2020 15:18:00.000                -51:09:18.080                    0.000000
1 Jul 2020 15:18:10.000                -51:09:18.080                    0.000000
1 Jul 2020 15:18:20.000                -51:09:18.080                    0.000000
1 Jul 2020 15:18:30.000                -51:09:18.080                    0.000000
1 Jul 2020 15:18:40.000                -51:09:18.080                    0.000000
1 Jul 2020 15:18:50.000                -51:09:18.080                    0.000000
1 Jul 2020 15:19:00.000                -51:09:18.080                    0.000000
1 Jul 2020 15:19:10.000                -51:09:18.080                    0.000000
1 Jul 2020 15:19:20.000                -51:09:18.080                    0.000000
1 Jul 2020 15:19:30.000                -51:09:18.080                    0.000000
1 Jul 2020 15:19:40.000                -51:09:18.080                    0.000000
1 Jul 2020 15:19:50.000                -51:09:18.080                    0.000000
1 Jul 2020 15:20:00.000                -51:09:18.080                    0.000000
1 Jul 2020 15:20:10.000                -51:09:18.080                    0.000000
1 Jul 2020 15:20:20.000                -51:09:18.080                    0.000000
1 Jul 2020 15:20:30.000                -51:09:18.080                    0.000000
1 Jul 2020 15:20:40.000                -51:09:18.080                    0.000000
1 Jul 2020 15:20:50.000                -51:09:18.080                    0.000000
1 Jul 2020 15:21:00.000                -51:09:18.080                    0.000000
1 Jul 2020 15:21:10.000                -51:09:18.080                    0.000000
1 Jul 2020 15:21:20.000                -51:09:18.080                    0.000000
1 Jul 2020 15:21:30.000                -51:09:18.080                    0.000000
1 Jul 2020 15:21:40.000                -51:09:18.080                    0.000000
1 Jul 2020 15:21:50.000                -51:09:18.080                    0.000000
1 Jul 2020 15:22:00.000                -51:09:18.080                    0.000000
1 Jul 2020 15:22:10.000                -51:09:18.080                    0.000000
1 Jul 2020 15:22:20.000                -51:09:18.080                    0.000000
1 Jul 2020 15:22:30.000                -51:09:18.080                    0.000000
1 Jul 2020 15:22:40.000                -51:09:18.080                    0.000000
1 Jul 2020 15:22:50.000                -51:09:18.080                    0.000000
1 Jul 2020 15:23:00.000                -51:09:18.080                    0.000000
1 Jul 2020 15:23:10.000                -51:09:18.080                    0.000000
1 Jul 2020 15:23:20.000                -51:09:18.080                    0.000000
1 Jul 2020 15:23:30.000                -51:09:25.692                  -12.000000
1 Jul 2020 15:23:40.000                -51:11:25.692                  -12.000000
1 Jul 2020 15:23:50.000                -51:13:25.692                  -12.000000
1 Jul 2020 15:24:00.000                -51:15:25.692                  -12.000000
1 Jul 2020 15:24:10.000                -51:17:25.692                  -12.000000
1 Jul 2020 15:24:20.000                -51:19:25.692                  -12.000000
1 Jul 2020 15:24:30.000                -51:21:25.692                  -12.000000
1 Jul 2020 15:24:40.000                -51:23:25.692                  -12.000000
1 Jul 2020 15:24:50.000                -51:25:25.692                  -12.000000
1 Jul 2020 15:25:00.000                -51:27:25.692                  -12.000000
1 Jul 2020 15:25:10.000                -51:29:25.692                  -12.000000
1 Jul 2020 15:25:20.000                -51:31:25.692                  -12.000000
1 Jul 2020 15:25:30.000                -51:33:25.692                  -12.000000
1 Jul 2020 15:25:40.000                -51:35:25.692                  -12.000000
1 Jul 2020 15:25:50.000                -51:37:25.692                  -12.000000
1 Jul 2020 15:26:00.000                -51:39:25.692                  -12.000000
1 Jul 2020 15:26:10.000                -51:41:25.692                  -12.000000
1 Jul 2020 15:26:20.000                -51:43:25.692                  -12.000000
1 Jul 2020 15:26:30.000                -51:45:25.692                  -12.000000
1 Jul 2020 15:26:40.000                -51:47:25.692                  -12.000000
1 Jul 2020 15:26:50.000                -51:49:25.692                  -12.000000
1 Jul 2020 15:27:00.000                -51:51:25.692                  -12.000000
1 Jul 2020 15:27:10.000                -51:53:25.692                  -12.000000
1 Jul 2020 15:27:20.000                -51:55:25.692                  -12.000000
1 Jul 2020 15:27:30.000                -51:57:25.692                  -12.000000
1 Jul 2020 15:27:40.000                -51:59:25.692                  -12.000000
1 Jul 2020 15:27:50.000                -52:01:25.692                  -12.000000
1 Jul 2020 15:28:00.000                -52:03:25.692                  -12.000000
1 Jul 2020 15:28:10.000                -52:05:25.692                  -12.000000
1 Jul 2020 15:28:20.000                -52:07:25.692                  -12.000000
1 Jul 2020 15:28:30.000                -52:09:25.692                  -12.000000
1 Jul 2020 15:28:40.000                -52:11:25.692                  -12.000000
1 Jul 2020 15:28:50.000                -52:13:25.692                  -12.000000
1 Jul 2020 15:29:00.000                -52:15:25.692                  -12.000000
1 Jul 2020 15:29:10.000                -52:17:25.692                  -12.000000
1 Jul 2020 15:29:20.000                -52:19:25.692                  -12.000000
1 Jul 2020 15:29:30.000                -52:21:25.692                  -12.000000
1 Jul 2020 15:29:40.000                -52:23:25.692                  -12.000000
1 Jul 2020 15:29:50.000                -52:25:25.692                  -12.000000
1 Jul 2020 15:30:00.000                -52:27:25.692                  -12.000000
1 Jul 2020 15:30:10.000                -52:29:25.692                  -12.000000
1 Jul 2020 15:30:20.000                -52:31:25.692                  -12.000000
1 Jul 2020 15:30:30.000                -52:33:25.692                  -12.000000
1 Jul 2020 15:30:40.000                -52:35:25.692                  -12.000000
1 Jul 2020 15:30:50.000                -52:37:25.692                  -12.000000
1 Jul 2020 15:31:00.000                -52:39:25.692                  -12.000000
1 Jul 2020 15:31:10.000                -52:41:25.692                  -12.000000
1 Jul 2020 15:31:20.000                -52:43:25.692                  -12.000000
1 Jul 2020 15:31:30.000                -52:45:25.692                  -12.000000
1 Jul 2020 15:31:40.000                -52:47:25.692                  -12.000000
1 Jul 2020 15:31:50.000                -52:49:25.692                  -12.000000
1 Jul 2020 15:32:00.000                -52:51:25.692                  -12.000000
1 Jul 2020 15:32:10.000                -52:53:25.692                  -12.000000
1 Jul 2020 15:32:20.000                -52:55:25.692                  -12.000000
1 Jul 2020 15:32:30.000                -52:57:25.692                  -12.000000
1 Jul 2020 15:32:40.000                -52:59:25.692                  -12.000000
1 Jul 2020 15:32:50.000                -53:01:25.692                  -12.000000
1 Jul 2020 15:33:00.000                -53:03:25.692                  -12.000000
1 Jul 2020 15:33:10.000                -53:05:25.692                  -12.000000
1 Jul 2020 15:33:20.000                -53:07:25.692                  -12.000000
1 Jul 2020 15:33:30.000                -53:09:25.692                  -12.000000
1 Jul 2020 15:33:40.000                -53:11:25.692                  -12.000000
1 Jul 2020 15:33:50.000                -53:13:25.692                  -12.000000
1 Jul 2020 15:34:00.000                -53:15:25.692                  -12.000000
1 Jul 2020 15:34:10.000                -53:17:25.692                  -12.000000
1 Jul 2020 15:34:20.000                -53:19:25.692                  -12.000000
1 Jul 2020 15:34:30.000                -53:21:25.692                  -12.000000
1 Jul 2020 15:34:40.000                -53:23:25.692                  -12.000000
1 Jul 2020 15:34:50.000                -53:25:25.692                  -12.000000
1 Jul 2020 15:35:00.000                -53:27:25.692                  -12.000000
1 Jul 2020 15:35:10.000                -53:29:25.692                  -12.000000
1 Jul 2020 15:35:20.000                -53:31:25.692                  -12.000000
1 Jul 2020 15:35:30.000                -53:33:25.692                  -12.000000
1 Jul 2020 15:35:40.000                -53:35:25.692                  -12.000000
1 Jul 2020 15:35:50.000                -53:37:25.692                  -12.000000
1 Jul 2020 15:36:00.000                -53:39:25.692                  -12.000000
1 Jul 2020 15:36:10.000                -53:41:25.692                  -12.000000
1 Jul 2020 15:36:20.000                -53:43:25.692                  -12.000000
1 Jul 2020 15:36:30.000                -53:45:25.692                  -12.000000
1 Jul 2020 15:36:40.000                -53:47:25.692                  -12.000000
1 Jul 2020 15:36:50.000                -53:49:25.692                  -12.000000
1 Jul 2020 15:37:00.000                -53:51:25.692                  -12.000000
1 Jul 2020 15:37:10.000                -53:53:25.692                  -12.000000
1 Jul 2020 15:37:20.000                -53:55:25.692                  -12.000000
